300.50	9.5000001465451E-7
301.00	9.5000001465451E-7
301.50	9.5000001465451E-7
302.00	9.5000001465451E-7
302.50	9.5000001465451E-7
303.00	9.5000001465451E-7
303.50	9.5000001465451E-7
304.00	9.5000001465451E-7
304.50	9.5000001465451E-7
305.00	9.5000001465451E-7
305.50	9.5000001465451E-7
306.00	9.5000001465451E-7
306.50	9.5000001465451E-7
307.00	9.5000001465451E-7
307.50	9.5000001465451E-7
308.00	9.5000001465451E-7
308.50	9.5000001465451E-7
309.00	9.5000001465451E-7
309.50	9.5000001465451E-7
310.00	9.5000001465451E-7
310.50	9.5000001465451E-7
311.00	9.5000001465451E-7
311.50	9.5000001465451E-7
312.00	9.5000001465451E-7
312.50	9.5000001465451E-7
313.00	9.5000001465451E-7
313.50	9.5000001465451E-7
314.00	9.5000001465451E-7
314.50	9.5000001465451E-7
315.00	9.5000001465451E-7
315.50	9.5000001465451E-7
316.00	9.5000001465451E-7
316.50	9.5000001465451E-7
317.00	9.5000001465451E-7
317.50	9.5000001465451E-7
318.00	9.5000001465451E-7
318.50	9.5000001465451E-7
319.00	9.5000001465451E-7
319.50	9.5000001465451E-7
320.00	9.5000001465451E-7
320.50	9.5000001465451E-7
321.00	9.5000001465451E-7
321.50	9.5000001465451E-7
322.00	9.9464602953958E-7
322.50	9.5000001465451E-7
323.00	9.5000001465451E-7
323.50	1.0582000413706E-6
324.00	9.5000001465451E-7
324.50	9.5000001465451E-7
325.00	9.5000001465451E-7
325.50	1.2237300097695E-6
326.00	9.5000001465451E-7
326.50	9.5000001465451E-7
327.00	9.5000001465451E-7
327.50	9.5000001465451E-7
328.00	9.5000001465451E-7
328.50	9.5000001465451E-7
329.00	9.5000001465451E-7
329.50	9.5000001465451E-7
330.00	9.5000001465451E-7
330.50	9.5000001465451E-7
331.00	9.5000001465451E-7
331.50	9.5000001465451E-7
332.00	9.5000001465451E-7
332.50	9.5000001465451E-7
333.00	9.5000001465451E-7
333.50	9.5000001465451E-7
334.00	1.0974899851135E-6
334.50	9.5000001465451E-7
335.00	1.0741199503173E-6
335.50	9.5000001465451E-7
336.00	1.1205099781364E-6
336.50	9.5000001465451E-7
337.00	1.2721000075544E-6
337.50	9.5000001465451E-7
338.00	1.0571800430625E-6
338.50	1.3192100141168E-6
339.00	9.5000001465451E-7
339.50	9.5000001465451E-7
340.00	9.5000001465451E-7
340.50	1.9464100660116E-6
341.00	9.5000001465451E-7
341.50	5.0376002036501E-6
342.00	5.1002398322453E-6
342.50	7.8198199844337E-6
343.00	1.6706899259589E-5
343.50	3.17271988024E-5
344.00	6.1634498706553E-5
344.50	0.00011337600153638
345.00	0.0002032530028373
345.50	0.00033515298855491
346.00	0.00047443900257349
346.50	0.00057789101265371
347.00	0.0005690089892596
347.50	0.00045921199489385
348.00	0.00031547198886983
348.50	0.00019066600361839
349.00	0.00012323800183367
349.50	9.7266602097079E-5
350.00	8.5469197074417E-5
350.50	6.6748201788869E-5
351.00	5.3157898946665E-5
351.50	4.8201298341155E-5
352.00	5.8898898714688E-5
352.50	7.0225003582891E-5
353.00	7.830309914425E-5
353.50	6.3825398683548E-5
354.00	4.53792999906E-5
354.50	2.6019299184554E-5
355.00	1.0373800250818E-5
355.50	4.0023701330938E-6
356.00	2.7461699119158E-6
356.50	9.5000001465451E-7
357.00	1.0836899946298E-6
357.50	9.7405097676528E-7
358.00	1.119540002037E-6
358.50	1.1469400078568E-6
359.00	1.7498599618193E-6
359.50	1.442529992346E-6
360.00	3.6753799577127E-6
360.50	8.6260797615978E-6
361.00	1.831950066844E-5
361.50	2.032530028373E-5
362.00	1.9035300283576E-5
362.50	3.8851998397149E-5
363.00	0.0001015469970298
363.50	0.00014833999739494
364.00	0.00011542999709491
364.50	0.00010182300320594
365.00	0.00016732000221964
365.50	0.00017816100444179
366.00	9.8259799415246E-5
366.50	1.6694599253242E-5
367.00	3.5136699807481E-6
367.50	1.7748500340531E-6
368.00	1.8982600522577E-6
368.50	1.7014999684761E-6
369.00	1.4829199699307E-6
369.50	4.9360901357431E-6
370.00	1.5064700164658E-5
370.50	1.8327600628254E-5
371.00	9.525399946142E-6
371.50	2.9845500648662E-6
372.00	2.6600100682117E-6
372.50	2.1334299162845E-6
373.00	2.9165898922656E-6
373.50	3.7711999993917E-6
374.00	5.2229897846701E-6
374.50	7.279350029421E-6
375.00	5.3073299568496E-6
375.50	3.3834699024737E-6
376.00	1.3351500456338E-6
376.50	9.5000001465451E-7
377.00	1.0879000456043E-6
377.50	9.5000001465451E-7
378.00	1.1890399491676E-6
378.50	9.5000001465451E-7
379.00	9.5000001465451E-7
379.50	1.0203000329057E-6
380.00	9.7868496595765E-7
380.50	1.1809499937954E-6
381.00	1.3140800092515E-6
381.50	2.7198300358577E-6
382.00	6.4097298491106E-6
