300.5	0.000095000001465451
301	0.000095000001465451
301.5	0.000095000001465451
302	0.000095000001465451
302.5	0.000095000001465451
303	0.000095000001465451
303.5	0.000095000001465451
304	0.000095000001465451
304.5	0.000095000001465451
305	0.000095000001465451
305.5	0.000095000001465451
306	0.000095000001465451
306.5	0.000095000001465451
307	0.000095000001465451
307.5	0.000095000001465451
308	0.000095000001465451
308.5	0.000095000001465451
309	0.000095000001465451
309.5	0.000095000001465451
310	0.000095000001465451
310.5	0.000095000001465451
311	0.000095000001465451
311.5	0.000095000001465451
312	0.000095000001465451
312.5	0.000095000001465451
313	0.000095000001465451
313.5	0.000095000001465451
314	0.000095000001465451
314.5	0.000095000001465451
315	0.000095000001465451
315.5	0.000095000001465451
316	0.000095000001465451
316.5	0.000095000001465451
317	0.000095000001465451
317.5	0.000095000001465451
318	0.000095000001465451
318.5	0.000095000001465451
319	0.000095000001465451
319.5	0.000095000001465451
320	0.000095000001465451
320.5	0.000095000001465451
321	0.000095000001465451
321.5	0.000098279394933343
322	0.000095000001465451
322.5	0.000095000001465451
323	0.000095000001465451
323.5	0.00013201399724494
324	0.000095000001465451
324.5	0.000095000001465451
325	0.000095000001465451
325.5	0.000095000001465451
326	0.000095000001465451
326.5	0.000095000001465451
327	0.000095000001465451
327.5	0.000095000001465451
328	0.000095000001465451
328.5	0.000095000001465451
329	0.000095000001465451
329.5	0.000095000001465451
330	0.000095000001465451
330.5	0.000095000001465451
331	0.000095000001465451
331.5	0.000095000001465451
332	0.000095000001465451
332.5	0.000095000001465451
333	0.000095000001465451
333.5	0.000095000001465451
334	0.000095000001465451
334.5	0.000095000001465451
335	0.000095000001465451
335.5	0.000095000001465451
336	0.000095000001465451
336.5	0.000095000001465451
337	0.000095000001465451
337.5	0.000095000001465451
338	0.000095000001465451
338.5	0.000095000001465451
339	0.000095000001465451
339.5	0.000095000001465451
340	0.000095000001465451
340.5	0.000095000001465451
341	0.000095000001465451
341.5	0.000095000001465451
342	0.000095000001465451
342.5	0.000095000001465451
343	0.000095000001465451
343.5	0.000095000001465451
344	0.000095000001465451
344.5	0.000095000001465451
345	0.000095000001465451
345.5	0.000095000001465451
346	0.000095000001465451
346.5	0.000095000001465451
347	0.000095000001465451
347.5	0.000095000001465451
348	0.000095000001465451
348.5	0.000095000001465451
349	0.000095000001465451
349.5	0.000095000001465451
350	0.000095000001465451
350.5	0.00014538100003847
351	0.00038558000596822
351.5	0.00067535102061811
352	0.00067335099629418
352.5	0.00036041299154022
353	0.00017109199461629
353.5	0.000095000001465451
354	0.000095000001465451
354.5	0.000095000001465451
355	0.00011174199698871
355.5	0.00029736099804722
356	0.00035923499126511
356.5	0.0004017610081064
357	0.00029720299608016
357.5	0.00019157500901200998
358	0.000095000001465451
358.5	0.000095000001465451
359	0.000095000001465451
359.5	0.000095000001465451
360	0.000095000001465451
360.5	0.00014074099681238
361	0.00011346800192768999
361.5	0.000095000001465451
362	0.000095000001465451
362.5	0.000095000001465451
363	0.000095000001465451
363.5	0.000095000001465451
364	0.000095000001465451
364.5	0.000095000001465451
365	0.000095000001465451
365.5	0.000095000001465451
366	0.0001423670028089
366.5	0.00020821701127716002
367	0.00015323699926739
367.5	0.000095000001465451
368	0.000095000001465451
368.5	0.000095000001465451
369	0.000095000001465451
369.5	0.000095000001465451
370	0.000095000001465451
370.5	0.000095000001465451
371	0.000095000001465451
371.5	0.000095000001465451
372	0.000095000001465451
372.5	0.000095000001465451
373	0.000095000001465451
373.5	0.000095000001465451
374	0.000095000001465451
374.5	0.000095000001465451
375	0.000095000001465451
